n_rl_m,chi_rl_rad,s_ref_rl_m,theta_ref_rl_rad,mu_ref_rl_rad,phi_ref_rl_rad,dtheta_ref_rl_radpm,dmu_ref_rl_radpm,dphi_ref_rl_radpm
-0.00726,0.000028,4585.334523,9.676026,-0.005219,0.027291,-0.000304,-0.000059,-0.000037
-0.007226,0.000039,4586.334378,9.675695,-0.005274,0.027253,-0.000358,-0.000051,-0.000039
-0.007182,0.000048,4587.334232,9.675311,-0.005321,0.027213,-0.00041,-0.000044,-0.00004
-0.00713,0.000055,4588.334087,9.674875,-0.005363,0.027173,-0.000461,-0.000039,-0.000041
-0.007073,0.000058,4589.333942,9.674389,-0.005399,0.027132,-0.000511,-0.000035,-0.000041
-0.007015,0.000058,4590.333797,9.673853,-0.005433,0.027092,-0.00056,-0.000032,-0.000041
-0.006958,0.000056,4591.333652,9.67327,-0.005464,0.027051,-0.000607,-0.00003,-0.00004
-0.006904,0.000052,4592.333507,9.672639,-0.005493,0.027012,-0.000654,-0.000029,-0.000039
-0.006855,0.000046,4593.333362,9.671964,-0.005523,0.026973,-0.000698,-0.000029,-0.000038
-0.006811,0.000041,4594.333217,9.671243,-0.005552,0.026935,-0.000742,-0.00003,-0.000037
-0.006773,0.000036,4595.333072,9.670479,-0.005582,0.026899,-0.000785,-0.000031,-0.000036
-0.006739,0.000032,4596.332926,9.669673,-0.005614,0.026864,-0.000828,-0.000032,-0.000034
-0.006708,0.00003,4597.332781,9.668825,-0.005647,0.02683,-0.000869,-0.000034,-0.000033
-0.006678,0.000031,4598.332636,9.667935,-0.005681,0.026798,-0.00091,-0.000035,-0.000032
-0.006646,0.000034,4599.332491,9.667005,-0.005718,0.026767,-0.000951,-0.000038,-0.00003
-0.00661,0.00004,4600.332346,9.666033,-0.005757,0.026737,-0.000992,-0.00004,-0.000029
-0.006565,0.000049,4601.332201,9.665021,-0.005798,0.026708,-0.001033,-0.000043,-0.000028
-0.006511,0.000061,4602.332056,9.663966,-0.005843,0.02668,-0.001075,-0.000046,-0.000027
-0.006442,0.000076,4603.331911,9.66287,-0.005891,0.026654,-0.001118,-0.00005,-0.000026
-0.006357,0.000094,4604.331766,9.661731,-0.005942,0.026627,-0.001161,-0.000054,-0.000026
-0.006253,0.000114,4605.33162,9.660547,-0.005998,0.026602,-0.001206,-0.000058,-0.000025
-0.006128,0.000136,4606.331475,9.659319,-0.006059,0.026576,-0.001252,-0.000063,-0.000025
-0.005981,0.000158,4607.33133,9.658043,-0.006123,0.026551,-0.001299,-0.000067,-0.000025
-0.005812,0.00018,4608.331185,9.65672,-0.006192,0.026526,-0.001348,-0.000071,-0.000025
-0.005621,0.000201,4609.33104,9.655347,-0.006265,0.0265,-0.001399,-0.000074,-0.000026
-0.005411,0.000219,4610.330895,9.653922,-0.006341,0.026474,-0.001451,-0.000077,-0.000026
-0.005184,0.000234,4611.33075,9.652444,-0.006419,0.026447,-0.001505,-0.000079,-0.000027
-0.004944,0.000246,4612.330605,9.650912,-0.006498,0.02642,-0.001561,-0.00008,-0.000027
-0.004694,0.000253,4613.33046,9.649322,-0.006579,0.026393,-0.001619,-0.00008,-0.000028
-0.00444,0.000256,4614.330314,9.647674,-0.006659,0.026365,-0.001678,-0.00008,-0.000028
-0.004184,0.000256,4615.330169,9.645965,-0.006738,0.026337,-0.001739,-0.000078,-0.000028
-0.003928,0.000255,4616.330024,9.644195,-0.006815,0.02631,-0.001802,-0.000076,-0.000027
-0.003675,0.000251,4617.329879,9.642362,-0.00689,0.026283,-0.001866,-0.000074,-0.000026
-0.003426,0.000246,4618.329734,9.640463,-0.006963,0.026257,-0.001931,-0.000072,-0.000025
-0.003183,0.000241,4619.329589,9.638499,-0.007034,0.026234,-0.001999,-0.00007,-0.000023
-0.002945,0.000235,4620.329444,9.636466,-0.007102,0.026212,-0.002067,-0.000068,-0.00002
-0.002713,0.000229,4621.329299,9.634365,-0.007169,0.026193,-0.002137,-0.000066,-0.000018
-0.002488,0.000222,4622.329154,9.632193,-0.007235,0.026177,-0.002208,-0.000065,-0.000014
-0.002269,0.000216,4623.329008,9.629949,-0.0073,0.026165,-0.002281,-0.000065,-0.000011
-0.002055,0.00021,4624.328863,9.627631,-0.007365,0.026156,-0.002354,-0.000065,-0.000007
-0.001848,0.000205,4625.328718,9.62524,-0.00743,0.026151,-0.00243,-0.000065,-0.000003
-0.001646,0.000199,4626.328573,9.622772,-0.007495,0.026151,-0.002506,-0.000066,0.000001
-0.001449,0.000194,4627.328428,9.620228,-0.007562,0.026154,-0.002584,-0.000068,0.000006
-0.001258,0.000189,4628.328283,9.617604,-0.007631,0.026162,-0.002664,-0.000069,0.00001
-0.001072,0.000183,4629.328138,9.614899,-0.007701,0.026174,-0.002745,-0.000071,0.000014
-0.000891,0.000178,4630.327993,9.612113,-0.007772,0.02619,-0.002828,-0.000072,0.000018
-0.000716,0.000173,4631.327848,9.609242,-0.007845,0.02621,-0.002913,-0.000074,0.000022
-0.000545,0.000168,4632.327702,9.606286,-0.007919,0.026234,-0.003,-0.000074,0.000026
-0.00038,0.000163,4633.327557,9.603242,-0.007994,0.026262,-0.003089,-0.000075,0.000029
-0.000219,0.000159,4634.327412,9.600107,-0.008068,0.026293,-0.003181,-0.000075,0.000033
-0.000062,0.000154,4635.327267,9.59688,-0.008142,0.026327,-0.003274,-0.000074,0.000036
0.00009,0.000151,4636.327122,9.593558,-0.008216,0.026365,-0.003371,-0.000073,0.00004
0.000239,0.000148,4637.326977,9.590138,-0.008287,0.026407,-0.003469,-0.000071,0.000043
0.000386,0.000146,4638.326832,9.586619,-0.008357,0.026451,-0.003571,-0.000068,0.000046
0.000531,0.000144,4639.326687,9.582996,-0.008424,0.026499,-0.003675,-0.000066,0.000049
0.000675,0.000144,4640.326542,9.579269,-0.008488,0.02655,-0.003782,-0.000062,0.000053
0.00082,0.000145,4641.326396,9.575432,-0.008548,0.026604,-0.003892,-0.000059,0.000056
0.000965,0.000147,4642.326251,9.571485,-0.008605,0.026661,-0.004004,-0.000054,0.000059
0.001113,0.000149,4643.326106,9.567424,-0.008657,0.026722,-0.00412,-0.00005,0.000062
0.001263,0.000151,4644.325961,9.563245,-0.008704,0.026785,-0.004238,-0.000045,0.000065
0.001415,0.000154,4645.325816,9.558948,-0.008746,0.026851,-0.004359,-0.000039,0.000068
0.00157,0.000156,4646.325671,9.554528,-0.008782,0.02692,-0.004482,-0.000033,0.000071
0.001727,0.000157,4647.325526,9.549983,-0.008812,0.026992,-0.004608,-0.000026,0.000073
0.001885,0.000158,4648.325381,9.545312,-0.008835,0.027067,-0.004736,-0.000019,0.000076
0.002043,0.000158,4649.325236,9.540511,-0.00885,0.027145,-0.004866,-0.000012,0.000079
0.0022,0.000157,4650.32509,9.53558,-0.008858,0.027225,-0.004998,-0.000003,0.000082
0.002357,0.000156,4651.324945,9.530516,-0.008856,0.027308,-0.005132,0.000006,0.000084
0.002511,0.000154,4652.3248,9.525317,-0.008846,0.027393,-0.005266,0.000015,0.000086
0.002664,0.000151,4653.324655,9.519984,-0.008826,0.027481,-0.005402,0.000025,0.000089
0.002813,0.000148,4654.32451,9.514514,-0.008797,0.02757,-0.005538,0.000035,0.000091
0.00296,0.000145,4655.324365,9.508908,-0.008757,0.027662,-0.005675,0.000045,0.000092
0.003103,0.000142,4656.32422,9.503166,-0.008706,0.027755,-0.005812,0.000056,0.000094
0.003243,0.000139,4657.324075,9.497287,-0.008645,0.027849,-0.005948,0.000066,0.000094
0.003381,0.000136,4658.32393,9.491273,-0.008575,0.027943,-0.006083,0.000076,0.000095
0.003515,0.000133,4659.323784,9.485123,-0.008494,0.028038,-0.006217,0.000085,0.000095
0.003646,0.00013,4660.323639,9.478841,-0.008404,0.028133,-0.00635,0.000094,0.000094
0.003775,0.000127,4661.323494,9.472427,-0.008307,0.028226,-0.00648,0.000101,0.000092
0.003901,0.000125,4662.323349,9.465883,-0.008203,0.028317,-0.006609,0.000107,0.00009
0.004025,0.000122,4663.323204,9.459212,-0.008094,0.028406,-0.006735,0.000111,0.000087
0.004145,0.000119,4664.323059,9.452417,-0.007981,0.028491,-0.006857,0.000114,0.000083
0.004263,0.000116,4665.322914,9.445501,-0.007867,0.028572,-0.006977,0.000115,0.000079
0.004377,0.000112,4666.322769,9.438467,-0.007752,0.028648,-0.007093,0.000114,0.000073
0.004487,0.000107,4667.322624,9.43132,-0.007639,0.028719,-0.007205,0.000112,0.000067
0.004592,0.000102,4668.322478,9.424062,-0.007528,0.028782,-0.007312,0.000109,0.000061
0.00469,0.000095,4669.322333,9.416699,-0.007421,0.02884,-0.007415,0.000106,0.000054
0.004781,0.000087,4670.322188,9.409236,-0.007318,0.028889,-0.007514,0.000101,0.000046
0.004863,0.000077,4671.322043,9.401676,-0.007218,0.028932,-0.007607,0.000097,0.000039
0.004935,0.000066,4672.321898,9.394026,-0.007124,0.028968,-0.007696,0.000093,0.000032
0.004995,0.000054,4673.321753,9.386289,-0.007033,0.028997,-0.007779,0.000088,0.000026
0.005043,0.000041,4674.321608,9.378472,-0.006947,0.02902,-0.007857,0.000084,0.00002
0.005076,0.000026,4675.321463,9.37058,-0.006865,0.029038,-0.00793,0.00008,0.000015
0.005094,0.00001,4676.321318,9.362617,-0.006787,0.02905,-0.007997,0.000076,0.00001
0.005097,-0.000006,4677.321172,9.35459,-0.006713,0.029059,-0.008059,0.000073,0.000007
0.005082,-0.000023,4678.321027,9.346503,-0.006642,0.029064,-0.008116,0.000069,0.000003
0.00505,-0.00004,4679.320882,9.338362,-0.006574,0.029066,-0.008168,0.000066,0.000001
0.005002,-0.000057,4680.320737,9.330172,-0.00651,0.029066,-0.008215,0.000063,-0.000001
0.004937,-0.000073,4681.320592,9.321938,-0.006448,0.029064,-0.008256,0.000061,-0.000002
0.004857,-0.000087,4682.320447,9.313664,-0.006388,0.029061,-0.008294,0.00006,-0.000003
0.004764,-0.0001,4683.320302,9.305355,-0.006328,0.029058,-0.008327,0.00006,-0.000004
0.004658,-0.000111,4684.320157,9.297015,-0.006267,0.029053,-0.008355,0.000062,-0.000004
0.004543,-0.000118,4685.320012,9.288648,-0.006204,0.029049,-0.008381,0.000065,-0.000004
0.004422,-0.000123,4686.319866,9.280258,-0.006137,0.029045,-0.008402,0.000069,-0.000004
0.004299,-0.000123,4687.319721,9.271848,-0.006065,0.02904,-0.008421,0.000075,-0.000004
0.004178,-0.000119,4688.319576,9.263421,-0.005987,0.029036,-0.008436,0.000081,-0.000004
0.004063,-0.00011,4689.319431,9.254979,-0.005902,0.029032,-0.008449,0.000087,-0.000004
0.003959,-0.000098,4690.319286,9.246526,-0.005812,0.029029,-0.00846,0.000094,-0.000003
0.003869,-0.000081,4691.319141,9.238062,-0.005715,0.029025,-0.008469,0.0001,-0.000003
0.003798,-0.000061,4692.318996,9.229591,-0.005613,0.029022,-0.008477,0.000105,-0.000003
0.003748,-0.000039,4693.318851,9.221112,-0.005507,0.029019,-0.008483,0.000108,-0.000003
0.00372,-0.000016,4694.318706,9.212629,-0.005398,0.029016,-0.008487,0.00011,-0.000004
0.003716,0.000007,4695.318561,9.204141,-0.005289,0.029011,-0.008491,0.000109,-0.000005
0.003734,0.000028,4696.318415,9.195649,-0.005181,0.029006,-0.008494,0.000106,-0.000006
0.003771,0.000046,4697.31827,9.187155,-0.005078,0.028999,-0.008497,0.0001,-0.000008
0.003824,0.000058,4698.318125,9.178659,-0.004982,0.02899,-0.008499,0.000093,-0.000011
0.003885,0.000064,4699.31798,9.17016,-0.004893,0.028978,-0.0085,0.000084,-0.000014
0.00395,0.000064,4700.317835,9.16166,-0.004814,0.028962,-0.008502,0.000074,-0.000017
0.00401,0.000056,4701.31769,9.153159,-0.004745,0.028943,-0.008503,0.000064,-0.000022
0.00406,0.000042,4702.317545,9.144656,-0.004685,0.028918,-0.008505,0.000055,-0.000027
0.004092,0.000021,4703.3174,9.136152,-0.004635,0.028889,-0.008506,0.000046,-0.000032
0.004101,-0.000004,4704.317255,9.127646,-0.004592,0.028853,-0.008508,0.00004,-0.000038
0.004084,-0.000031,4705.317109,9.119138,-0.004554,0.028812,-0.00851,0.000035,-0.000045
0.004038,-0.00006,4706.316964,9.110628,-0.004521,0.028764,-0.008513,0.000033,-0.000052
0.003963,-0.000088,4707.316819,9.102114,-0.004488,0.028708,-0.008516,0.000032,-0.000059
0.003862,-0.000113,4708.316674,9.093598,-0.004455,0.028645,-0.00852,0.000033,-0.000067
0.003739,-0.000133,4709.316529,9.085077,-0.004421,0.028573,-0.008524,0.000036,-0.000075
0.003598,-0.000147,4710.316384,9.076552,-0.004383,0.028494,-0.008529,0.000039,-0.000084
0.003447,-0.000153,4711.316239,9.068021,-0.004343,0.028406,-0.008535,0.000042,-0.000092
0.003294,-0.000152,4712.316094,9.059483,-0.0043,0.02831,-0.008542,0.000043,-0.0001
0.003146,-0.000142,4713.315949,9.050938,-0.004257,0.028205,-0.00855,0.000042,-0.000109
0.003012,-0.000125,4714.315803,9.042385,-0.004217,0.028093,-0.008559,0.000038,-0.000116
0.002898,-0.000102,4715.315658,9.033823,-0.004182,0.027973,-0.008568,0.000031,-0.000124
0.00281,-0.000075,4716.315513,9.025251,-0.004158,0.027846,-0.008578,0.000019,-0.00013
0.00275,-0.000045,4717.315368,9.016669,-0.004146,0.027713,-0.008588,0.000003,-0.000136
0.002719,-0.000016,4718.315223,9.008077,-0.004153,0.027575,-0.008599,-0.000016,-0.00014
0.002718,0.000012,4719.315078,8.999474,-0.004181,0.027433,-0.00861,-0.00004,-0.000144
0.002742,0.000036,4720.314933,8.99086,-0.004233,0.027288,-0.008621,-0.000066,-0.000146
0.002788,0.000054,4721.314788,8.982235,-0.004314,0.027141,-0.008631,-0.000094,-0.000147
0.002849,0.000066,4722.314643,8.9736,-0.004423,0.026994,-0.008642,-0.000125,-0.000147
0.002917,0.000068,4723.314497,8.964955,-0.004563,0.026848,-0.008651,-0.000155,-0.000145
0.002982,0.000061,4724.314352,8.956301,-0.004733,0.026704,-0.00866,-0.000186,-0.000142
0.003036,0.000044,4725.314207,8.947639,-0.004934,0.026565,-0.008667,-0.000215,-0.000137
0.003068,0.000018,4726.314062,8.93897,-0.005162,0.026432,-0.008673,-0.000241,-0.00013
0.003069,-0.000017,4727.313917,8.930296,-0.005413,0.026306,-0.008678,-0.000262,-0.000121
0.003031,-0.00006,4728.313772,8.921617,-0.005683,0.02619,-0.008681,-0.000278,-0.000111
0.002948,-0.000107,4729.313627,8.912937,-0.005966,0.026085,-0.008683,-0.000287,-0.000099
0.002817,-0.000155,4730.313482,8.904255,-0.006254,0.025992,-0.008683,-0.000289,-0.000086
0.002639,-0.000201,4731.313337,8.895574,-0.006539,0.025912,-0.008682,-0.000282,-0.000073
0.002416,-0.000243,4732.313191,8.886894,-0.006814,0.025846,-0.008679,-0.000268,-0.00006
0.002156,-0.000276,4733.313046,8.878218,-0.007071,0.025791,-0.008676,-0.000247,-0.000049
0.001868,-0.000299,4734.312901,8.869546,-0.007306,0.025748,-0.008671,-0.000222,-0.000038
0.001563,-0.000309,4735.312756,8.860879,-0.007513,0.025714,-0.008665,-0.000193,-0.000029
0.001254,-0.000306,4736.312611,8.852219,-0.00769,0.025689,-0.008658,-0.000161,-0.000021
0.000955,-0.000291,4737.312466,8.843565,-0.007836,0.025673,-0.008651,-0.00013,-0.000013
0.000677,-0.000262,4738.312321,8.83492,-0.00795,0.025663,-0.008643,-0.000098,-0.000006
0.000434,-0.000223,4739.312176,8.826282,-0.008033,0.025661,-0.008635,-0.000068,0.000001
0.000234,-0.000175,4740.312031,8.817652,-0.008088,0.025665,-0.008626,-0.000042,0.000007
0.000087,-0.000119,4741.311885,8.809031,-0.008118,0.025675,-0.008618,-0.000018,0.000014
-0.000003,-0.00006,4742.31174,8.800419,-0.008127,0.025692,-0.008609,0,0.00002
-0.000032,0.000001,4743.311595,8.791816,-0.00812,0.025716,-0.0086,0.000013,0.000027
-0.000002,0.000059,4744.31145,8.783221,-0.008103,0.025745,-0.008592,0.00002,0.000033
0.000083,0.00011,4745.311305,8.774634,-0.008083,0.025782,-0.008584,0.000021,0.00004
0.000214,0.00015,4746.31116,8.766055,-0.008065,0.025827,-0.008577,0.000014,0.000048
0.000379,0.000177,4747.311015,8.757483,-0.008057,0.025879,-0.00857,0.000002,0.000056
0.000562,0.000187,4748.31087,8.748917,-0.008064,0.025939,-0.008563,-0.000015,0.000065
0.000746,0.000177,4749.310725,8.740358,-0.00809,0.026009,-0.008558,-0.000036,0.000074
0.00091,0.000148,4750.310579,8.731805,-0.008136,0.026088,-0.008552,-0.000058,0.000083
0.001036,0.0001,4751.310434,8.723256,-0.008204,0.026176,-0.008547,-0.000077,0.000093
0.001105,0.000037,4752.310289,8.714714,-0.008288,0.026273,-0.008542,-0.000091,0.000102
0.001106,-0.000037,4753.310144,8.706176,-0.008382,0.026379,-0.008536,-0.000096,0.000111
0.00103,-0.000115,4754.309999,8.697643,-0.008475,0.026494,-0.008531,-0.00009,0.000119
0.000878,-0.000189,4755.309854,8.689116,-0.008556,0.026616,-0.008526,-0.000072,0.000126
0.000654,-0.000255,4756.309709,8.680595,-0.008612,0.026744,-0.008519,-0.000041,0.000131
0.000373,-0.000305,4757.309564,8.672081,-0.008633,0.026878,-0.008512,0,0.000135
0.000051,-0.000337,4758.309419,8.663575,-0.008608,0.027014,-0.008503,0.000049,0.000138
-0.000293,-0.000347,4759.309273,8.655078,-0.008534,0.027152,-0.008492,0.000101,0.000139
-0.000637,-0.000338,4760.309128,8.646593,-0.008407,0.027291,-0.00848,0.000153,0.000138
-0.000963,-0.00031,4761.308983,8.638122,-0.008229,0.027427,-0.008465,0.000202,0.000135
-0.001254,-0.000271,4762.308838,8.629668,-0.008006,0.027559,-0.008446,0.000244,0.00013
-0.001502,-0.000224,4763.308693,8.621233,-0.007746,0.027687,-0.008424,0.000277,0.000124
-0.001702,-0.000178,4764.308548,8.612823,-0.007457,0.027807,-0.008398,0.0003,0.000117
-0.001859,-0.000136,4765.308403,8.604442,-0.00715,0.02792,-0.008367,0.000314,0.000108
-0.001977,-0.000103,4766.308258,8.596094,-0.006833,0.028023,-0.008331,0.00032,0.000098
-0.002067,-0.000079,4767.308113,8.587785,-0.006514,0.028115,-0.008289,0.000319,0.000087
-0.002138,-0.000064,4768.307967,8.579522,-0.006198,0.028196,-0.00824,0.000314,0.000075
-0.002198,-0.000058,4769.307822,8.571312,-0.005888,0.028264,-0.008184,0.000306,0.000062
-0.002256,-0.000058,4770.307677,8.563161,-0.005586,0.02832,-0.00812,0.000299,0.00005
-0.002315,-0.000062,4771.307532,8.555079,-0.00529,0.028364,-0.008048,0.000293,0.000038
-0.002381,-0.000069,4772.307387,8.547072,-0.004999,0.028396,-0.007968,0.000288,0.000026
-0.002454,-0.000077,4773.307242,8.53915,-0.004713,0.028417,-0.007879,0.000285,0.000016
-0.002535,-0.000085,4774.307097,8.531321,-0.004429,0.028428,-0.007781,0.000283,0.000006
-0.002623,-0.000091,4775.306952,8.523595,-0.004146,0.02843,-0.007674,0.000283,-0.000002
-0.002715,-0.000094,4776.306807,8.515981,-0.003863,0.028424,-0.007557,0.000282,-0.000009
-0.00281,-0.000095,4777.306661,8.508487,-0.003581,0.028412,-0.007432,0.000281,-0.000015
-0.002905,-0.000093,4778.306516,8.501123,-0.003301,0.028395,-0.007298,0.00028,-0.000019
-0.002995,-0.000087,4779.306371,8.493897,-0.003022,0.028374,-0.007155,0.000278,-0.000023
-0.003078,-0.000079,4780.306226,8.486819,-0.002746,0.02835,-0.007004,0.000274,-0.000026
-0.003152,-0.000068,4781.306081,8.479895,-0.002474,0.028323,-0.006845,0.00027,-0.000028
-0.003214,-0.000055,4782.305936,8.473134,-0.002207,0.028294,-0.006678,0.000264,-0.00003
-0.003261,-0.000039,4783.305791,8.466544,-0.001947,0.028264,-0.006505,0.000257,-0.000031
-0.003292,-0.000023,4784.305646,8.46013,-0.001693,0.028233,-0.006325,0.00025,-0.000031
-0.003306,-0.000006,4785.305501,8.453899,-0.001448,0.028202,-0.006139,0.000241,-0.000032
-0.003303,0.000012,4786.305355,8.447857,-0.001211,0.02817,-0.005947,0.000233,-0.000032
-0.003282,0.00003,4787.30521,8.442008,-0.000983,0.028138,-0.005752,0.000224,-0.000032
-0.003243,0.000047,4788.305065,8.436358,-0.000764,0.028106,-0.005552,0.000215,-0.000032
-0.003188,0.000064,4789.30492,8.430908,-0.000553,0.028074,-0.005348,0.000206,-0.000032
-0.003116,0.00008,4790.304775,8.425663,-0.000352,0.028043,-0.005143,0.000197,-0.000031
-0.003029,0.000094,4791.30463,8.420625,-0.000159,0.028012,-0.004935,0.000188,-0.000031
-0.002928,0.000107,4792.304485,8.415796,0.000025,0.027981,-0.004726,0.00018,-0.00003
-0.002815,0.000118,4793.30434,8.411176,0.000201,0.027951,-0.004516,0.000172,-0.00003
-0.002692,0.000128,4794.304195,8.406765,0.000369,0.027922,-0.004306,0.000164,-0.000029
-0.00256,0.000136,4795.304049,8.402564,0.00053,0.027893,-0.004097,0.000157,-0.000029
-0.002421,0.000142,4796.303904,8.398572,0.000683,0.027864,-0.003888,0.00015,-0.000028
-0.002277,0.000146,4797.303759,8.394788,0.000829,0.027836,-0.003682,0.000142,-0.000028
-0.002129,0.000149,4798.303614,8.391208,0.000968,0.027809,-0.003478,0.000135,-0.000027
-0.001979,0.00015,4799.303469,8.387832,0.0011,0.027782,-0.003276,0.000128,-0.000027
-0.00183,0.000149,4800.303324,8.384656,0.001225,0.027755,-0.003078,0.000122,-0.000027
-0.001681,0.000147,4801.303179,8.381675,0.001343,0.027728,-0.002883,0.000115,-0.000027
-0.001536,0.000144,4802.303034,8.378888,0.001454,0.027702,-0.002693,0.000108,-0.000026
-0.001394,0.000139,4803.302889,8.376288,0.001559,0.027675,-0.002507,0.000102,-0.000026
-0.001257,0.000134,4804.302743,8.373872,0.001658,0.027649,-0.002326,0.000096,-0.000026
-0.001126,0.000128,4805.302598,8.371634,0.001751,0.027623,-0.00215,0.00009,-0.000026
-0.001002,0.000121,4806.302453,8.369569,0.001839,0.027597,-0.00198,0.000085,-0.000026
-0.000884,0.000114,4807.302308,8.367671,0.001921,0.02757,-0.001816,0.00008,-0.000026
-0.000774,0.000106,4808.302163,8.365934,0.001998,0.027544,-0.001658,0.000075,-0.000027
-0.000672,0.000098,4809.302018,8.364352,0.002071,0.027517,-0.001507,0.00007,-0.000027
-0.000579,0.00009,4810.301873,8.362918,0.002139,0.02749,-0.001362,0.000066,-0.000027
-0.000493,0.000081,4811.301728,8.361626,0.002203,0.027463,-0.001223,0.000062,-0.000027
-0.000417,0.000072,4812.301583,8.360469,0.002264,0.027436,-0.001092,0.000058,-0.000028
-0.000349,0.000063,4813.301437,8.359439,0.00232,0.027407,-0.000967,0.000055,-0.000028
-0.00029,0.000054,4814.301292,8.358531,0.002373,0.027379,-0.00085,0.000051,-0.000029
-0.00024,0.000045,4815.301147,8.357736,0.002422,0.027349,-0.00074,0.000048,-0.00003
-0.000199,0.000037,4816.301002,8.357048,0.002469,0.027319,-0.000636,0.000045,-0.00003
-0.000165,0.00003,4817.300857,8.35646,0.002513,0.027289,-0.00054,0.000043,-0.000031
-0.000138,0.000024,4818.300712,8.355965,0.002555,0.027257,-0.000451,0.000041,-0.000032
-0.000116,0.000019,4819.300567,8.355556,0.002595,0.027225,-0.000368,0.000039,-0.000033
-0.000099,0.000015,4820.300422,8.355226,0.002633,0.027192,-0.000292,0.000037,-0.000033
-0.000085,0.000012,4821.300277,8.354968,0.002669,0.027158,-0.000223,0.000036,-0.000034
-0.000074,0.00001,4822.300131,8.354776,0.002704,0.027123,-0.000161,0.000034,-0.000035
